Country Name;Country Code;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024
Bosnia and Herzegovina;BIH;1742.882622;1373.371045;1118.175699;929.8721187;337.090896;502.365981;718.9337971;913.8133991;1006.704797;1134.60298;1338.480596;1387.893651;1606.546722;2033.947009;2452.686168;2739.610769;3166.128653;3931.489487;4841.693119;4539.918638;4506.478285;4982.693758;4693.788991;5034.56616;5206.065583;4662.258837;4928.566525;5345.019855;6047.845843;6122.375345;6130.311332;7295.343824;7655.59421;8663.02323;8957.372942
Belarus;BLR;1706.640919;1805.455925;1658.086413;1589.510113;1460.007914;1370.699914;1452.507105;1396.657187;1511.259791;1210.587439;1276.280381;1244.373185;1479.380663;1819.526531;2378.337005;3126.071767;3848.223503;4735.481076;6376.175692;5352.488092;6034.678852;6527.659343;6953.215917;7998.080205;8341.318093;5967.055951;5039.775609;5785.544919;6360.037502;6837.773396;6542.8558;7489.718947;7994.648061;7896.753883;8316.647763
Belize;BLZ;2988.649523;3192.365269;3645.612437;3862.71049;3879.013747;4012.07959;4045.694451;4016.629416;4127.937186;4291.831682;4729.670804;4721.816257;4861.743142;4962.08962;5156.098171;5272.744172;5527.167759;5765.281999;5713.281268;5401.229631;5451.138972;5582.221706;5709.689188;5950.202999;6128.142885;6154.495935;6142.498732;6072.582676;6031.281396;6190.047923;5227.193638;6122.611586;7068.454783;7459.998151;8429.679597
Bermuda;BMU;27665.52581;28195.70916;28761.96346;30950.07991;31543.06349;34115.34456;45063.61493;48736.6768;51629.28149;54388.34173;56542.95695;59490.2452;63358.56587;67106.80281;71692.1589;77628.10352;97781.4559;107395.6515;110268.5624;104711.7124;104111.8242;99049.01699;100213.4934;101704.4075;100961.5766;104855.3668;108747.3561;112339.4256;113204.8221;115798.0408;106976.5462;112765.0817;121613.94;132604.4391;138934.9588
Bolivia;BOL;682.6768103;733.9354876;759.571135;756.637016;774.0356696;852.7540349;922.1132591;970.3518434;1022.145065;979.344495;975.7770604;930.1682272;888.221329;893.0137602;953.1918932;1020.123262;1202.711504;1354.549059;1692.672485;1731.181721;1929.783731;2315.521219;2575.598571;2870.02377;3041.435032;2996.012898;3035.873477;3306.303012;3500.726422;3503.896011;3099.942191;3384.844865;3643.92827;3686.279964;4001.21134
Brazil;BRA;2581.141874;2257.609297;2127.316427;2348.882477;3298.712507;4756.748408;5179.13052;5299.396304;5105.890995;3493.571625;3766.548115;3176.289357;2855.940189;3090.60701;3663.823188;4827.781731;5934.144709;7409.691307;8908.331765;8678.659224;11403.28213;13396.62436;12521.72135;12458.89121;12274.99397;8936.196617;8836.286527;10080.50928;9300.661649;9029.833267;7074.193783;7972.53665;9281.333344;10377.58928;10280.31486
Barbados;BRB;7781.405733;7790.262294;7519.201435;7904.707624;8223.166812;8460.473809;9011.778848;9521.571274;10734.36372;11244.30877;11674.67365;11639.51605;11760.45247;12075.9587;12886.36653;14214.42022;15619.6006;17235.43964;17565.693;16294.90995;18860.38337;19345.99531;19034.0708;19308.00911;19277.94236;18954.29137;19065.80698;19692.76067;20055.91587;20583.72658;18347.11091;18696.7859;22164.02603;23804.02499;25365.79494
Brunei Darussalam;BRN;23658.71663;23932.18975;23450.89644;22397.07379;22766.58719;26443.25643;25692.23564;25522.39755;17769.24636;19752.20132;20130.25715;18287.82717;18621.29227;20677.90012;24423.09477;29386.27036;34674.7996;36217.3291;42156.56852;30946.46743;34937.55552;46382.82745;46968.59711;44003.06443;41026.50839;30625.12873;26663.29732;28024.38246;30988.11905;30426.57303;26834.35925;31006.96362;36632.92804;32890.54925;33417.83577
Bhutan;BTN;488.3274315;400.6347052;415.7915226;407.3998425;467.0083121;530.1036769;552.8738914;630.4474101;638.2789623;685.4198306;771.9249114;812.2382108;895.7994899;1022.382403;1130.359346;1299.949386;1405.607162;1850.415704;1919.597749;1918.395992;2435.579806;2787.979676;2751.212886;2679.952172;2849.499986;2954.040819;3152.309051;3435.288047;3400.204172;3576.879871;3191.66907;3570.61258;3711.32768;3839.409304;
Botswana;BWA;2903.153816;2938.594427;3004.612634;2929.43119;2917.255142;3156.181945;3156.268657;3194.181061;2981.196397;3339.99596;3450.811806;3206.071237;3117.250872;4230.123269;4956.692877;5391.070766;5291.583791;5529.125746;5503.073953;5082.933883;6215.732161;7287.382953;6595.53845;6666.912196;7122.364234;6141.203947;6749.059943;7104.964011;7407.959401;7172.089565;6323.297498;7807.887945;8328.709057;7826.353765;7695.242064
Central African Republic;CAF;501.6562006;464.8282836;461.5873035;404.9545469;261.2603974;333.1458632;293.3065753;265.5212824;266.5705446;267.995954;239.1541337;237.9517025;248.639291;278.4039922;303.4613212;311.9500231;333.9425199;380.8870488;437.2482747;456.4716739;476.873787;534.0572815;544.3958491;364.3669626;409.850486;366.3228539;387.1762034;432.3240257;455.2439629;449.2284676;462.8790713;492.2631428;467.359825;495.9788973;516.1704245
Canada;CAN;21525.86114;21846.79305;20950.33053;20186.79888;19997.62374;20679.63479;21296.97235;21901.56285;21024.58507;22315.24667;24271.00206;23822.09621;24256.01923;28301.86459;32145.54126;36383.66001;40504.0371;44660.08389;46710.25269;40874.88319;47560.6666;52223.85884;52670.34473;52638.11872;50960.84312;43594.1941;42314.06158;45129.62812;46539.17616;46352.86934;43537.8393;52886.66164;56256.80073;54220.3285;54282.61761
Central Europe and the Baltics;CEB;2457.174549;2233.29252;2316.71497;2457.014885;2805.594483;3593.183523;3808.561463;3757.40741;4117.999901;3998.01799;3959.624949;4360.962635;4941.342514;5948.84961;7180.27037;8352.507132;9466.748159;11997.34692;14573.74567;12302.09303;12635.81669;13997.44147;13104.10361;13712.73365;14208.45952;12596.94751;12874.74069;14339.85806;16245.19386;16551.84889;16595.93527;19239.8185;19548.69305;22699.53517;24543.30406
Switzerland;CHE;39574.53981;39544.49468;40713.68815;39237.11866;43091.7771;50113.83212;48092.6433;41584.44178;42680.58673;41695.69129;38865.02194;39638.79111;42458.73847;49335.74563;54659.45715;56242.89336;59011.03246;64989.15533;74175.19279;71568.31239;76531.37282;90476.75897;85836.20768;87304.33058;88724.99107;83806.4476;82153.07454;82254.37705;85217.36915;84121.93103;85897.78433;93664.77367;94394.51068;100631.8028;103669.872
Channel Islands;CHI;;;;;;;;;40472.66535;42443.71997;43479.19408;41873.74061;44459.73182;48570.77966;56259.53442;57647.11889;62745.10066;74139.97799;;57778.54071;56121.63873;60419.23216;58813.93648;59304.85085;64700.74239;61852.07356;55950.14829;55806.57089;60783.35293;60568.10835;56785.9402;66912.17532;67627.30845;74589.13812;
Chile;CHL;2487.768297;2798.342624;3351.841089;3540.913773;4012.101599;5081.468277;5333.504387;5741.95843;5419.824173;4933.555815;5052.992458;4563.595299;4430.847412;4773.401775;6120.591521;7480.32331;9318.656553;10346.41382;10683.21888;10098.80172;12632.87047;14487.39278;15241.907;15683.54864;14529.67672;13433.9203;13649.85205;14879.90862;15659.48087;14495.71672;13114.81547;16206.83255;15405.61658;17067.03648;16709.8894
China;CHN;318.5033536;334.1302881;367.8226519;378.9393531;475.6778744;612.6802779;713.3373878;786.7435485;835.0953486;881.1466141;969.1995137;1065.405976;1163.559577;1306.972454;1530.927262;1777.644968;2129.25697;2734.727099;3523.443021;3898.244592;4629.245517;5703.76028;6405.057424;7147.035186;7781.065975;8175.332851;8254.868593;8979.676527;10085.66381;10342.90095;10627.4638;12887.43572;12970.60564;12951.17824;13303.14815
Cote d'Ivoire;CIV;885.6478422;827.2418892;844.9022238;804.1496572;581.8884686;740.4730999;1170.23622;1124.656749;1177.371338;1096.135206;936.6365413;924.727295;967.8158644;1111.171351;1199.825245;1197.74617;1230.430568;1367.538177;1583.970667;1540.453936;1553.54887;1596.628266;1546.946018;1786.15862;1991.365394;1814.718551;1862.595971;1964.299303;2130.866194;2141.768362;2179.729348;2455.981276;2333.371283;2554.673049;2709.895116
Cameroon;CMR;1086.717009;1014.828973;1005.448976;1309.9363;700.7095019;832.0066745;826.9653223;783.2516019;798.7456214;796.2626498;708.5657316;715.4702965;789.6238111;988.2412768;1133.393267;1142.624663;1191.45459;1325.672482;1492.142698;1461.389992;1398.58702;1513.96057;1449.098744;1575.928821;1649.443391;1415.000097;1441.720173;1496.089518;1610.696416;1555.226605;1555.603707;1672.326573;1604.87727;1736.860911;1762.368351
Congo, Dem. Rep.;COD;254.8726563;253.7964277;209.7265488;263.3355828;136.5425477;127.0080787;127.4161328;132.3235208;131.4613389;96.31922435;377.9254215;142.6781426;162.3805291;161.4915535;180.664765;203.5616689;238.4176394;267.8885088;307.3196386;280.7980515;314.5385863;364.7141918;400.0599018;431.1915282;458.0045418;467.9145805;442.3104721;436.5845347;528.2560198;557.0441613;507.5212301;558.0340773;642.6122671;633.3956617;647.4357048
Congo, Rep.;COG;1175.667091;1112.535212;1164.22443;1034.372008;661.9042737;769.6067948;898.7940502;804.3040501;660.3797751;776.4163497;1024.301591;854.5983144;905.5381355;1016.823634;1306.101363;1799.051584;2103.582138;2206.471019;2832.091778;2271.152192;2946.557981;3396.165058;3732.327373;3697.417059;3601.236581;2439.351894;2093.107286;2211.633099;2694.434132;2488.424667;1993.586672;2516.162551;2620.838043;2477.978455;2482.248947
Colombia;COL;1474.845529;1499.711042;1729.663973;1930.059765;2325.975573;2583.349914;2664.456256;2873.200188;2605.999381;2243.64205;2555.00751;2472.99084;2428.929698;2311.942188;2818.571954;3456.066109;3789.853612;4769.926147;5541.836297;5250.972924;6398.295845;7400.99407;8108.598382;8279.102556;8187.208249;6248.514905;5959.842504;6479.532313;6816.968183;6472.545449;5339.687114;6222.621644;6680.445069;7000.836605;7913.988015
Comoros;COM;966.3203846;930.9695614;983.3925336;956.0875758;662.0231887;812.2159968;793.5248472;717.727665;716.4322401;727.2583601;655.0077967;691.6999088;762.1169303;959.7878945;1091.272164;1103.206585;1154.904223;1289.736311;1455.027686;1410.30517;1386.575336;1531.439693;1490.314257;1603.326535;1615.717185;1329.370481;1365.484034;1423.924802;1540.711323;1519.263863;1527.169909;1587.729886;1533.877553;1682.202851;1784.115469
Cabo Verde;CPV;817.4429255;831.6138876;907.8479095;1220.049979;991.1089744;1165.138323;1179.515227;1133.574226;1186.742948;1326.744669;1189.514793;1223.330553;1328.578743;1717.975654;1929.490815;2004.146804;2256.996662;3324.576752;3908.648858;3659.720464;3579.460061;4002.013869;3736.81517;3960.975968;3985.607065;3415.062667;3608.966052;3893.095714;4294.9651;4380.781173;3539.226612;3971.444092;4323.31362;4861.291841;5272.85253
Costa Rica;CRI;1829.668709;2253.381915;2612.387565;2840.387065;3039.563286;3275.252564;3226.963956;3407.776129;3617.457567;3690.961548;3812.753883;3985.129845;4067.718514;4173.148564;4431.011721;4703.007218;5256.596409;6137.711999;6937.242616;6832.698299;8265.788203;9276.391075;10126.9991;10803.2402;10911.49788;11714.7106;12091.03016;12317.09028;12590.24938;12884.686;12394.0494;12838.11854;13625.90085;16942.02681;18587.15322
Caribbean small states;CSS;3713.804539;3792.334378;3842.81867;3699.023064;3929.283653;4144.627313;4424.573;5198.631648;5558.940574;5960.021527;6477.457404;6647.814802;6903.25781;7551.242821;8233.769627;9439.498116;10883.2162;12135.1286;13890.23853;11554.17642;12594.87351;13449.48077;14172.89047;14504.7156;14888.54404;14402.47258;13297.74435;13637.12072;13815.32652;13938.20232;11925.7574;13833.30993;17355.83666;17582.26368;20173.95647
Cuba;CUB;2694.31698;2268.834932;2047.679003;2063.203663;2613.289719;2785.24443;2282.188093;2306.424834;2332.306561;2561.779804;2751.381771;2842.967043;3005.211042;3202.781099;3399.219629;3786.337992;4329.98266;4807.43889;4986.124365;5089.235198;5272.267558;6104.461052;6470.836734;6828.364282;7146.704591;7727.919972;8110.55874;8610.608295;8911.46206;9232.261159;9605.261251;;;;
Curacao;CUW;;;;;;;;;;;15841.26124;16609.84545;16723.69253;16695.73511;16671.34034;17032.33566;17400.16378;18005.71659;19423.33524;19540.24766;19847.23101;19426.32638;19809.82232;19721.29216;19623.02999;19361.813;18944.09615;18938.24405;19119.12439;19220.68658;16356.09333;17979.99829;20501.75228;21061.74164;
Cayman Islands;CYM;;;;;;;;;;;;;;;;;87085.09374;89888.26182;89655.11962;81373.57115;76837.66996;75280.96076;75101.59136;75113.73324;75845.30604;76379.20951;77802.25416;80053.94445;83865.55316;88254.29037;82338.79829;86438.44526;92202.1478;97749.5079;
Cyprus;CYP;9641.575195;9696.099609;11310.07227;10526.1416;11617.69238;15261.41699;15139.2207;14234.24121;15092.82813;15287.91797;14388.35254;14821.44922;16093.21582;20252.24609;23792.61914;24959.26172;26729.28125;31244.87891;35397.29688;32236.44922;31105.02734;32485.79688;28991.93555;27797.45703;27244.35156;23487.22852;24715.1543;26696.99023;29599.98633;29703.05273;28649.01563;33734.03516;33894.44922;36551.41797;38654.16797
Czechia;CZE;3969.367335;2917.086555;3396.709724;3984.146344;4663.286653;5865.294606;6573.196431;6069.387624;6526.596358;6377.621108;6062.921528;6669.074948;8101.260186;9852.456779;11782.55467;13442.49163;15259.07882;18452.65328;22774.70451;19817.42158;20160.43551;22049.10808;20014.0354;20260.4955;20038.41632;17931.59877;18753.96867;20913.19763;23705.93298;24062.719;23472.89155;27696.46195;28282.22367;31591.05682;31706.62342
Germany;DEU;22385.67783;23443.33508;26559.85439;25616.65088;27201.95936;31747.24494;30599.7891;27046.95655;27395.94406;26965.49228;23925.85599;23878.36415;25486.5942;30711.10225;34566.73591;35084.43635;36980.33499;42350.92172;46386.32959;42487.21371;42409.9357;47646.58204;44735.58823;47220.01021;48971.08247;41911.01099;42961.03569;45526.59996;48874.8595;47623.86561;47379.76519;52265.65416;49686.11546;53940.40734;55800.21945
Djibouti;DJI;780.4977194;732.7331016;763.6592145;758.7338427;784.5562074;786.2018667;761.9436595;748.2328402;735.3491079;740.2193098;737.6121836;742.1337911;743.0132704;764.6344652;806.2616529;844.4483574;898.4646281;969.5732202;1119.152333;1150.937586;1213.233526;1306.345528;1400.193579;2075.944984;2214.620841;2376.125547;2510.430008;2618.955211;2718.083388;2837.169023;2844.888106;3025.911264;3133.257798;3397.520158;3496.471119
Dominica;DMA;2892.981597;3171.365778;3376.260501;3536.156092;3805.202788;3951.722671;4210.99532;4372.19713;4664.242681;4817.181055;4867.398963;5527.515273;5488.02785;5447.440115;5778.833065;5695.224424;6055.781096;6459.035037;6971.326338;7487.490104;7549.619647;7705.407172;7528.51002;7822.217972;8131.748761;8282.598747;8802.56172;8224.648966;9215.308541;9491.14996;7827.748427;8376.404141;9323.660895;9912.962128;10405.27878
Denmark;DNK;26885.69942;27002.80577;29579.49136;27581.72411;29967.83039;35321.09808;35621.98781;32779.87905;33346.48843;33426.23811;30722.02518;30768.47755;33257.16226;40519.09749;46625.0501;48925.80767;52119.1788;58631.65664;64616.66576;58412.74724;58104.54456;61809.7379;58443.77471;61377.59406;62520.45097;53094.01336;54500.92604;57521.5515;61324.7665;59404.26632;60985.48856;69727.98737;68091.31911;68453.87693;71851.75621
Dominican Republic;DOM;989.1639412;1345.846737;1558.297821;1722.41996;1891.670557;2109.169407;2270.865587;2448.893935;2607.854573;2620.889682;2831.458836;2935.893673;3065.603295;2383.261718;2451.691616;3878.312067;4055.142703;4649.645589;5023.585134;4973.95187;5478.624704;5826.510141;6013.81965;6136.594293;6496.45167;6800.953094;7160.44201;7412.715716;7882.982216;8183.016236;7135.222733;8527.075486;10104.24493;10630.43174;10875.66184
Algeria;DZA;2445.183327;1759.112016;1802.693008;1831.04801;1525.540618;1466.948068;1616.831987;1628.761006;1603.366232;1596.118222;1772.928691;1896.300209;1937.464114;2283.772993;2816.99385;3233.133396;3660.661047;4167.451699;5180.918815;4235.429905;4912.785855;5916.313644;6033.648847;5979.60139;6094.693923;4685.059027;4424.98529;4554.66754;4577.210292;4468.453419;3743.541952;4160.559267;4961.552577;5364.02795;5631.179991
East Asia & Pacific (excluding high income);EAP;416.9387823;445.8047532;493.0608837;533.8860617;634.195223;772.3055617;876.0391667;895.6301286;809.0089026;881.6373856;961.3034342;1014.527215;1114.001781;1251.280119;1439.934645;1653.681435;1976.633901;2481.389526;3117.833898;3359.520093;4057.868416;4913.896214;5434.827471;5952.771112;6373.651057;6589.77384;6683.183869;7241.925338;8045.944488;8286.439675;8391.368384;9974.6364;10106.87252;10125.76681;10396.82552
Early-demographic dividend;EAR;937.5697265;971.773804;1032.695545;1090.646026;1122.90553;1122.455712;1192.380145;1247.843371;1209.124731;1254.961132;1346.075446;1311.026087;1251.115338;1368.196856;1562.649517;1787.583453;2010.20656;2341.336344;2592.850636;2455.72963;2936.943765;3261.145625;3360.454611;3363.118224;3431.302025;3219.688272;3269.984328;3505.106215;3515.766217;3543.323907;3250.749747;3765.510798;4113.000849;4313.648042;4510.252682
